id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,network,network_name,network_country,network_country_code,webChannel_name,externals,image,summary,Drama,Science-Fiction,Thriller,Action,Crime,Horror,Romance,Adventure,Espionage,Music,Mystery,Supernatural,Fantasy,Family,Anime,Comedy,History,Medical,Legal,Western,War,Sports,Food,Travel,Adult,Children,DIY,Nature
11757,https://www.tvmaze.com/shows/11757/sil-de-strandjutter,Sil de Strandjutter,Scripted,Dutch,[],Ended,50.0,50.0,1976-10-16,1976-11-27,,,19,"{'id': 1020, 'name': 'NPO 3', 'country': {'name': 'Netherlands', 'code': 'NL', 'timezone': 'Europe/Amsterdam'}, 'officialSite': None}",NPO 3,Netherlands,NL,,"{'tvrage': None, 'thetvdb': 175931, 'imdb': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416,https://www.tvmaze.com/shows/4416/captain-planet-and-the-planeteers,Captain Planet and the Planeteers,Animation,English,"['Adventure', 'Children', 'Fantasy']",Ended,30.0,30.0,1990-09-15,1996-02-24,,,45,"{'id': 32, 'name': 'TBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://www.tbs.com/'}",TBS,United States,US,,"{'tvrage': 2979, 'thetvdb': 74142, 'imdb': 'tt0098763'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/20/51753.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/20/51753.jpg'}","<p>The show focuses on five teenagers who are all given magic rings by Gaia, the Spirit of Earth. Kwame from Africa, Wheeler from North America, Linka from Soviet Union (changed to Eastern Europe after the Soviet Union's collapse), Gi from Asia and Ma-Ti from South America. When the powers of the five rings are combined (Earth, Fire, Wind, Water and Heart), an environmental superhero, Captain Planet, is summoned.</p>",,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,
39376,https://www.tvmaze.com/shows/39376/pivnicnij-check-in,Пiвнiчний check-in,Reality,Ukrainian,[],Ended,60.0,60.0,2018-10-06,2019-03-30,https://nlotv.com/ua/projects/2823-severnyy-check-in,,4,"{'id': 531, 'name': 'НЛО TV', 'country': {'name': 'Ukraine', 'code': 'UA', 'timezone': 'Europe/Zaporozhye'}, 'officialSite': None}",НЛО TV,Ukraine,UA,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/175/439912.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/175/439912.jpg'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43077,https://www.tvmaze.com/shows/43077/ancient-skies,Ancient Skies,Documentary,English,"['Mystery', 'History']",Ended,60.0,60.0,2019-07-24,2019-08-07,https://www.pbs.org/show/ancient-skies/,6.8,79,"{'id': 85, 'name': 'PBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://www.pbs.org/'}",PBS,United States,US,,"{'tvrage': None, 'thetvdb': 366764, 'imdb': 'tt10091398'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/205/514737.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/205/514737.jpg'}","<p>Discover how centuries of knowledge, experimentation, and engineering helped our ancestors understand the mysteries of space. Expert contributors decode astronomical myths and uncover the science behind their origins.</p><p>With breathtaking CGI, beautiful landscape footage and some of the world's most important astronomical artifacts, <b>Ancient Skies</b> looks at the cosmos through the eyes of our ancestors, charting our changing views of the cosmos throughout history. We take a journey through past visions of the heavens from all over the world, and from the dawn of civilization to the recent past.</p><p>From hunter-gatherers to Edwin Hubble, we'll see the myriad of ways that we have observed and chronicled the movements of the heavens. And with a cast of expert historians and astronomers, we explain the science behind the phenomena that our ancestors sought to explain through mythology.</p><p>Throughout the series, we use cutting-edge animation to demonstrate our ever-evolving understanding of how the universe works and our place in an ever-expanding cosmos.</p>",,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
16819,https://www.tvmaze.com/shows/16819/dan-cruickshank-at-home-with-the-british,Dan Cruickshank: At Home with the British,Documentary,English,[],Ended,60.0,60.0,2016-05-19,2016-06-02,http://www.bbc.co.uk/programmes/b07c5zj1,,31,"{'id': 51, 'name': 'BBC Four', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.bbc.co.uk/bbcfour'}",BBC Four,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': 312231, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/69/174878.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/69/174878.jpg'}","<p>From medieval cottages and Victorian terraces to high-rise flats, in this series Dan Cruickshank looks at the place we are all familiar with but never question - our home.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
68421,https://www.tvmaze.com/shows/68421/yamato-takeru,Yamato Takeru,Animation,Japanese,['Anime'],Ended,30.0,30.0,1994-04-09,1994-12-24,http://king-cr.jp/special/yamato/,,2,"{'id': 159, 'name': 'TBS', 'country': {'name': 'Japan', 'code': 'JP', 'timezone': 'Asia/Tokyo'}, 'officialSite': 'https://www.tbs.co.jp/'}",TBS,Japan,JP,,"{'tvrage': None, 'thetvdb': 269072, 'imdb': 'tt27048932'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/459/1147620.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/459/1147620.jpg'}",,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
48476,https://www.tvmaze.com/shows/48476/dippers-destinations,Dipper's Destinations,Documentary,English,[],Running,30.0,30.0,2020-05-23,,https://dippersdestinations.com.au/home,,8,"{'id': 485, 'name': '7mate', 'country': {'name': 'Australia', 'code': 'AU', 'timezone': 'Australia/Sydney'}, 'officialSite': None}",7mate,Australia,AU,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/260/650311.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/260/650311.jpg'}","<p>Affectionately known as ‘Dipper', Robert DiPierdomenico played 240 games of AFL for the Hawthorn Football Club, winning five Premierships and the 1986 Brownlow Medal. Dipper was as tough as they come on the field and as loveable off the field.<br /><br />Post football, Dipper has become a hugely popular media personality with his larrikin and knockabout attitude, making him one of Australia's most bankable celebrities.<br /><br />This fun-packed destination show, whether it be the city or the bush, the beach or the mountains follows Dipper to some stunning locations the world has to offer.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
37484,https://www.tvmaze.com/shows/37484/ns-aoi,Ns' Aoi,Scripted,Japanese,"['Drama', 'Comedy']",Ended,50.0,50.0,2006-01-10,2006-03-21,,,7,"{'id': 131, 'name': 'Fuji TV', 'country': {'name': 'Japan', 'code': 'JP', 'timezone': 'Asia/Tokyo'}, 'officialSite': None}",Fuji TV,Japan,JP,,"{'tvrage': None, 'thetvdb': 99881, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/159/399519.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/159/399519.jpg'}","<p>Aoi Misora is a third-year nurse at a prestigious hospital. After she is involved in trouble at the Emergency Center, she is transferred to a medical ward of an affiliated hospital. Unlike her previous workplace, the medical ward is a crucial place where patients who survived the emergency room must be looked after with extreme care. But it's also a place for dishonest and unskilled doctors. Moreover, it is also a place for cozy ties between politicians and doctors, where the priority is not patient care but profit.</p><p>Still, Aoi puts every effort forward to take care of patients with her heart and soul. The harder she tries, the more she is alienated from the proud doctors. But with the support of another nurse, Kyoko Komine, and also Dr. Takagi, Aoi succeeds in changing the minds of those around her.</p>",1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
51925,https://www.tvmaze.com/shows/51925/living-toward-the-sun,Living Toward the Sun,Scripted,Chinese,"['Drama', 'Romance', 'Medical']",Ended,41.0,41.0,2020-10-12,2020-11-11,,,12,"{'id': 276, 'name': 'Hunan TV', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}",Hunan TV,China,CN,,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt12357568'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/283/707962.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/283/707962.jpg'}",,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
36072,https://www.tvmaze.com/shows/36072/le-chalet,Le Chalet,Scripted,French,"['Thriller', 'Mystery']",Ended,50.0,55.0,2018-03-26,2018-04-09,,7.6,80,"{'id': 106, 'name': 'France 2', 'country': {'name': 'France', 'code': 'FR', 'timezone': 'Europe/Paris'}, 'officialSite': None}",France 2,France,FR,,"{'tvrage': None, 'thetvdb': 332472, 'imdb': 'tt8168678'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/201/504665.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/201/504665.jpg'}",<p>Friends gathered at a remote chalet in the French Alps for a summer getaway are caught in a deadly trap as a dark secret from the past comes to light.</p>,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
48402,https://www.tvmaze.com/shows/48402/cuma,Чума!,Scripted,Russian,['Comedy'],Ended,21.0,21.0,2020-05-29,2020-12-18,https://www.ivi.ru/watch/chuma-2020,6.0,31,,,,,ivi,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/285/713441.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/285/713441.jpg'}","<p><b>Plague</b> – a Comedy project about how hard it is to survive in the middle ages during the plague. This is a story about the residents of the fictional town of Hamburg, locked in a castle under quarantine. Also locked up in the castle is the Messenger William, who, in fact, brought the news of the plague.</p>",,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
31508,https://www.tvmaze.com/shows/31508/lindas-zomerweek,Lindas Zomerweek,Talk Show,Dutch,[],Ended,120.0,,,,https://www.rtl.nl/gemist/lindas-zomerweek/,,13,"{'id': 112, 'name': 'RTL4', 'country': {'name': 'Netherlands', 'code': 'NL', 'timezone': 'Europe/Amsterdam'}, 'officialSite': None}",RTL4,Netherlands,NL,,"{'tvrage': None, 'thetvdb': 271058, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/125/314861.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/125/314861.jpg'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329,https://www.tvmaze.com/shows/13329/folktales-from-japan,Folktales from Japan,Animation,Japanese,"['Drama', 'Adventure', 'Anime']",Ended,25.0,25.0,2012-04-01,2018-03-24,http://www.tv-tokyo.co.jp/anime/mukashibanashi/,,31,"{'id': 76, 'name': 'TV Tokyo', 'country': {'name': 'Japan', 'code': 'JP', 'timezone': 'Asia/Tokyo'}, 'officialSite': None}",TV Tokyo,Japan,JP,,"{'tvrage': None, 'thetvdb': 257755, 'imdb': 'tt2291137'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/66/166070.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/66/166070.jpg'}","<p>Like in any culture, Japanese kids grow up listening to the stories repeatedly told by their parents and grandparents. The boy born from a peach; the princess from the moon who is discovered inside a bamboo; the old man who can make a dead cherry tree blossom, etc. These short stories that teach kids to see both the dark and bright sides of life have passed traditional moral values from generation to generation.</p><p>Each half-hour episode of Folktales from Japan consists of three self-contained stories, well-known and unknown, with a special focus on heartwarming stories that originate from Tohoku, the northern region heavily touched by the earthquake of 2011. May this program help cheer up earthquake victims and cast a light of hope for them?</p>",1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
13678,https://www.tvmaze.com/shows/13678/one-child,One Child,Scripted,English,['Drama'],Ended,90.0,90.0,2014-12-05,2014-12-06,http://www.sundance.tv/series/one-child,,56,"{'id': 33, 'name': 'SundanceTV', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://www.sundancetv.com/'}",SundanceTV,United States,US,,"{'tvrage': None, 'thetvdb': 284938, 'imdb': 'tt3864896'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/47/117878.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/47/117878.jpg'}","<p>How do you hang on to who you are in a perilous world you don't understand?</p><p>In SundanceTV's newest top tier limited series, Mei, a young woman who was adopted from China as a baby, is dramatically pulled back into the land of her birth. As she embarks on a dangerous mission to save the brother she never knew, she is forced to confront the truth of who she truly is and what family really means.</p>",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36650,https://www.tvmaze.com/shows/36650/de-reis-van-je-leven,De Reis Van Je Leven,Reality,Dutch,['Travel'],Ended,60.0,60.0,2016-10-31,2018-05-15,https://www.rtl.nl/gemist/de-reis-van-je-leven/,,6,"{'id': 112, 'name': 'RTL4', 'country': {'name': 'Netherlands', 'code': 'NL', 'timezone': 'Europe/Amsterdam'}, 'officialSite': None}",RTL4,Netherlands,NL,,"{'tvrage': None, 'thetvdb': 324289, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/155/387984.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/155/387984.jpg'}",<p>Johnny de Mol is taking incurable sick people and their best friends to their dream trip to enjoy their limited time on earth. What's on their bucketlist and what will it mean to the approaching end of years of friendship?</p>,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
879,https://www.tvmaze.com/shows/879/rude-tube,Rude Tube,Reality,English,['Comedy'],To Be Determined,60.0,60.0,2008-11-05,,http://www.channel4.com/programmes/rude-tube,,42,"{'id': 41, 'name': 'E4', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': None}",E4,United Kingdom,GB,,"{'tvrage': 20491, 'thetvdb': 84364, 'imdb': 'tt1270271'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/6/15960.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/6/15960.jpg'}","<p>In a fast-paced review of the video viral revolution, Alex Zane presents a countdown of the funniest, rudest and most bizarre video clips to have taken the internet by storm.</p>",,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
39788,https://www.tvmaze.com/shows/39788/death-by-magic,Death by Magic,Reality,English,[],Ended,,35.0,2018-11-30,2018-11-30,https://www.netflix.com/title/80191074,,44,,,,,Netflix,"{'tvrage': None, 'thetvdb': 354589, 'imdb': 'tt8887956'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/175/438181.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/175/438181.jpg'}","<p>Magician Drummond Money-Coutts travels the globe, sharing his infectious love of magic and attempting tricks that proved fatal to other magicians.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
46803,https://www.tvmaze.com/shows/46803/grzimek,Grzimek,Documentary,German,[],Ended,85.0,85.0,2015-04-03,2015-04-03,,,7,"{'id': 360, 'name': 'Das Erste', 'country': {'name': 'Germany', 'code': 'DE', 'timezone': 'Europe/Busingen'}, 'officialSite': None}",Das Erste,Germany,DE,,"{'tvrage': None, 'thetvdb': 351738, 'imdb': 'tt4456242'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/247/617809.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/247/617809.jpg'}","<b>Grzimek</b> follows the life and work of the renowned German zoologist, zoo director and book author Bernhard Grzimek.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
21867,https://www.tvmaze.com/shows/21867/gogglebox-ireland,Gogglebox Ireland,Reality,English,[],Running,60.0,56.0,2016-09-22,,http://www.tv3.ie/shows/goggleboxireland,,43,"{'id': 323, 'name': 'Virgin Media One', 'country': {'name': 'Ireland', 'code': 'IE', 'timezone': 'Europe/Dublin'}, 'officialSite': 'https://www.virginmediatelevision.ie/'}",Virgin Media One,Ireland,IE,,"{'tvrage': None, 'thetvdb': 317346, 'imdb': 'tt6078248'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/78/197123.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/78/197123.jpg'}","<p>Much like its original UK counterpart, <i>Gogglebox Ireland</i> is set to feature the Ireland's most opinionated and avid TV viewers who will comment on the best and worst television shows of the week, all from the comfort of their own homes.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
56013,https://www.tvmaze.com/shows/56013/het-geheim-van-raven,Het Geheim van Raven,Scripted,Dutch,['Drama'],Ended,10.0,10.0,2021-06-25,2021-08-20,https://vtm.be/vtmgo/familie-het-geheim-van-raven~p9e5054d4-80fc-4d56-a8e3-2ec6d401dd85,,23,,,,,VTM GO,"{'tvrage': None, 'thetvdb': 405687, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/335/838327.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/335/838327.jpg'}",<p>Discover the greatest secret of Raven's past.</p>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11710,https://www.tvmaze.com/shows/11710/petersens-hunting-adventures,Petersen's Hunting Adventures,Reality,English,[],Ended,30.0,30.0,2006-06-27,2015-04-19,http://www.thesportsmanchannel.com/shows/petersens-hunting-adventures/,,21,"{'id': 217, 'name': 'Sportsman Channel', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Sportsman Channel,United States,US,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/402/1007060.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/402/1007060.jpg'}","<p>Travel the globe with hosts Craig Boddington, Kevin Steele and Mike Schoby on <b>Petersen's Hunting Adventures</b> as they pursue the world's most sought-after big game species from the Colorado Rockies to the dark forests of Hungary and just about everywhere in between. Featuring high-adrenalin hunts in North America, South America, Africa and Europe. Join their chase for elk, pronghorn, red stag, Eurasian boar, eland, nyala, mule deer, gators, ibex, javalina, predators and more on this season's exciting new episodes.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,https://www.tvmaze.com/shows/3493/old-school,Old School,Scripted,English,"['Drama', 'Crime']",Ended,55.0,55.0,2014-05-23,2014-07-11,http://www.abc.net.au/tv/programs/old-school/,7.9,64,"{'id': 114, 'name': 'ABC', 'country': {'name': 'Australia', 'code': 'AU', 'timezone': 'Australia/Sydney'}, 'officialSite': 'https://www.abc.net.au/'}",ABC,Australia,AU,,"{'tvrage': 42475, 'thetvdb': 281691, 'imdb': 'tt3164100'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/18/46311.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/18/46311.jpg'}","<p>Ted McCabe, a retired cop, and Lennie Cahill a retired crim, get together to solve crimes, unravel scams and make some cash, while avoiding the wrath of the police and the underworld.</p>",1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
